1986,Howard the Duck,art department,Paul Dal Porto,https://www.imdb.com/name/nm0197540
1986,Howard the Duck,art department,Stephen J. Gardner,https://www.imdb.com/name/nm0307109
1986,Howard the Duck,art department,Elizabeth Hamilton,https://www.imdb.com/name/nm1114156
1986,Howard the Duck,art department,Dale Haugo,https://www.imdb.com/name/nm0369367
1986,Howard the Duck,art department,Harley Jessup,https://www.imdb.com/name/nm0422263
1986,Howard the Duck,art department,Jack Kostelnik,https://www.imdb.com/name/nm0467376
1986,Howard the Duck,art department,John Lister,https://www.imdb.com/name/nm1152119
1986,Howard the Duck,art department,Pamela Marcotte,https://www.imdb.com/name/nm0545962
1986,Howard the Duck,art department,George F. Mauricio,https://www.imdb.com/name/nm0561147
1986,Howard the Duck,art department,Stacey S. McIntosh,https://www.imdb.com/name/nm0570693
1986,Howard the Duck,art department,Jim Pohl,https://www.imdb.com/name/nm0688343
1986,Howard the Duck,art department,Michelle Souza,https://www.imdb.com/name/nm0816274
1986,Howard the Duck,art department,J. Michael Speakman,https://www.imdb.com/name/nm0817274
1986,Howard the Duck,art department,John Warnke,https://www.imdb.com/name/nm0912641
1986,Howard the Duck,art department,Steven Westlund,https://www.imdb.com/name/nm0922833
1986,Howard the Duck,art department,Dwight Williams,https://www.imdb.com/name/nm1321858
1986,Howard the Duck,art department,J. Michael Davis,https://www.imdb.com/name/nm0204725
1986,Howard the Duck,art department,Michael Jupp,https://www.imdb.com/name/nm0432794
1986,Howard the Duck,art department,Doug E. Williams,https://www.imdb.com/name/nm0930487
1986,Howard the Duck,sound department,Agamemnon Andrianos,https://www.imdb.com/name/nm0028949
1986,Howard the Duck,sound department,Sandina Bailo-Lape,https://www.imdb.com/name/nm0047653
1986,Howard the Duck,sound department,Stephen Balliet,https://www.imdb.com/name/nm0050841
1986,Howard the Duck,sound department,John Benson,https://www.imdb.com/name/nm0072537
1986,Howard the Duck,sound department,Gloria S. Borders,https://www.imdb.com/name/nm0096187
1986,Howard the Duck,sound department,Karen Brocco,https://www.imdb.com/name/nm0110478
1986,Howard the Duck,sound department,Ben Burtt,https://www.imdb.com/name/nm0123785
1986,Howard the Duck,sound department,T.M. Christopher,https://www.imdb.com/name/nm0160628
1986,Howard the Duck,sound department,Gloria D'Alessandro,https://www.imdb.com/name/nm0194966
1986,Howard the Duck,sound department,Carlyn Montes De Oca,https://www.imdb.com/name/nm0210621
1986,Howard the Duck,sound department,Melissa Dietz,https://www.imdb.com/name/nm0226349
1986,Howard the Duck,sound department,Ken Fischer,https://www.imdb.com/name/nm0279017
1986,Howard the Duck,sound department,Suzy Friedman,https://www.imdb.com/name/nm0295382
1986,Howard the Duck,sound department,Vivien Hillgrove Gilliam,https://www.imdb.com/name/nm0319126
1986,Howard the Duck,sound department,Dan Gleich,https://www.imdb.com/name/nm0322448
1986,Howard the Duck,sound department,Jean-Pierre Halbwachs,https://www.imdb.com/name/nm0354765
1986,Howard the Duck,sound department,Richard Hymns,https://www.imdb.com/name/nm0405232
1986,Howard the Duck,sound department,Tom Johnson,https://www.imdb.com/name/nm0426348
1986,Howard the Duck,sound department,Mary Helen Leasman,https://www.imdb.com/name/nm0495294
1986,Howard the Duck,sound department,Marilyn McCoppen,https://www.imdb.com/name/nm0566359
1986,Howard the Duck,sound department,John Nutt,https://www.imdb.com/name/nm0638340
1986,Howard the Duck,sound department,Jenny Oznowicz,https://www.imdb.com/name/nm0654674
1986,Howard the Duck,sound department,Diana Pellegrini,https://www.imdb.com/name/nm0670976
1986,Howard the Duck,sound department,Steve Powell,https://www.imdb.com/name/nm0694321
1986,Howard the Duck,sound department,E. Jeane Putnam,https://www.imdb.com/name/nm0701215
1986,Howard the Duck,sound department,George Reinhardt,https://www.imdb.com/name/nm0718105
1986,Howard the Duck,sound department,Sara Roberts,https://www.imdb.com/name/nm0731564
1986,Howard the Duck,sound department,Paige Sartorius,https://www.imdb.com/name/nm0765679
1986,Howard the Duck,sound department,Greg Smith,https://www.imdb.com/name/nm0808372
1986,Howard the Duck,sound department,Karen Spangenberg,https://www.imdb.com/name/nm0816792
1986,Howard the Duck,sound department,Jenny Stein,https://www.imdb.com/name/nm0825509
1986,Howard the Duck,sound department,Gary Summers,https://www.imdb.com/name/nm0838707
1986,Howard the Duck,sound department,Randy Thom,https://www.imdb.com/name/nm0858378
1986,Howard the Duck,sound department,Dennie Thorpe,https://www.imdb.com/name/nm0861658
1986,Howard the Duck,sound department,Andy Wiskes,https://www.imdb.com/name/nm0936556
1986,Howard the Duck,sound department,Rob Fruchtman,https://www.imdb.com/name/nm0296638
1986,Howard the Duck,sound department,Cindy Lowney,https://www.imdb.com/name/nm1362358
1986,Howard the Duck,sound department,Bob Sarles,https://www.imdb.com/name/nm0004247
1986,Howard the Duck,special effects,Marty Brenneis,https://www.imdb.com/name/nm0107438
1986,Howard the Duck,special effects,Gregory M. Childers,https://www.imdb.com/name/nm0157508
1986,Howard the Duck,special effects,Scott Forbes,https://www.imdb.com/name/nm0285400
1986,Howard the Duck,special effects,Reuben Goldberg,https://www.imdb.com/name/nm0325292
1986,Howard the Duck,special effects,Jeff Jarvis,https://www.imdb.com/name/nm0419066
1986,Howard the Duck,special effects,Bob MacDonald Jr.,https://www.imdb.com/name/nm0531592
1986,Howard the Duck,special effects,R.A. MacDonald,https://www.imdb.com/name/nm0531881
1986,Howard the Duck,special effects,Jeff Marz,https://www.imdb.com/name/nm0555759
1986,Howard the Duck,special effects,John McLeod,https://www.imdb.com/name/nm0572822
1986,Howard the Duck,special effects,Dan Nelson,https://www.imdb.com/name/nm0625275
1986,Howard the Duck,special effects,Noni Norwood,https://www.imdb.com/name/nm0636403
1986,Howard the Duck,special effects,Richard Ratliff,https://www.imdb.com/name/nm0711823
1986,Howard the Duck,special effects,Raymond Robinson,https://www.imdb.com/name/nm0733004
1986,Howard the Duck,special effects,Diana Allen Williams,https://www.imdb.com/name/nm0930445
1986,Howard the Duck,special effects,Larry Odien,https://www.imdb.com/name/nm0644072
1986,Howard the Duck,visual effects,Barbara Affonso,https://www.imdb.com/name/nm0012693
1986,Howard the Duck,visual effects,Peter Albrecht,https://www.imdb.com/name/nm1064114
1986,Howard the Duck,visual effects,Jon Alexander,https://www.imdb.com/name/nm0018524
1986,Howard the Duck,visual effects,Kirk Amidano,https://www.imdb.com/name/nm0024845
1986,Howard the Duck,visual effects,John Allan Armstrong,https://www.imdb.com/name/nm0035771
1986,Howard the Duck,visual effects,Charles Bailey,https://www.imdb.com/name/nm0047185
1986,Howard the Duck,visual effects,Donna K. Baker,https://www.imdb.com/name/nm0048404
1986,Howard the Duck,visual effects,Gordon Baker,https://www.imdb.com/name/nm0048490
1986,Howard the Duck,visual effects,Greg Beaumonte,https://www.imdb.com/name/nm0064643
1986,Howard the Duck,visual effects,Tom Bertino,https://www.imdb.com/name/nm0078129
1986,Howard the Duck,visual effects,Barbara Brennan,https://www.imdb.com/name/nm0107253
1986,Howard the Duck,visual effects,Bill Brewer,https://www.imdb.com/name/nm2154343
1986,Howard the Duck,visual effects,Rob Burton,https://www.imdb.com/name/nm0123697
1986,Howard the Duck,visual effects,Sean M. Casey,https://www.imdb.com/name/nm0143532
1986,Howard the Duck,visual effects,Nicole Cavallero,https://www.imdb.com/name/nm0146833
1986,Howard the Duck,visual effects,Lanny Cermak,https://www.imdb.com/name/nm0148622
1986,Howard the Duck,visual effects,Wade Childress,https://www.imdb.com/name/nm0157544
1986,Howard the Duck,visual effects,Terry Chostner,https://www.imdb.com/name/nm0159263
1986,Howard the Duck,visual effects,Donald Clark,https://www.imdb.com/name/nm0163879
1986,Howard the Duck,visual effects,Milo Coates,https://www.imdb.com/name/nm0167654
1986,Howard the Duck,visual effects,Robert Cooper,https://www.imdb.com/name/nm0178339
1986,Howard the Duck,visual effects,Kim Costalupes,https://www.imdb.com/name/nm0182373
1986,Howard the Duck,visual effects,Peter Daulton,https://www.imdb.com/name/nm0202354
1986,Howard the Duck,visual effects,Jay Davis,https://www.imdb.com/name/nm0204776
1986,Howard the Duck,visual effects,Jeff Doran,https://www.imdb.com/name/nm0233376
1986,Howard the Duck,visual effects,Dick Dova,https://www.imdb.com/name/nm0235512
1986,Howard the Duck,visual effects,Karen Dube,https://www.imdb.com/name/nm0239224
1986,Howard the Duck,visual effects,Sheila Duignan,https://www.imdb.com/name/nm0241095
1986,Howard the Duck,visual effects,Cheryl Durham,https://www.imdb.com/name/nm0244062
1986,Howard the Duck,visual effects,Randal M. Dutra,https://www.imdb.com/name/nm0244833
1986,Howard the Duck,visual effects,John Ellis,https://www.imdb.com/name/nm1290751
1986,Howard the Duck,visual effects,Chrissie England,https://www.imdb.com/name/nm0257422
1986,Howard the Duck,visual effects,Nicholas J. Esposto,https://www.imdb.com/name/nm0261213
1986,Howard the Duck,visual effects,Chuck Eyler,https://www.imdb.com/name/nm0264168
1986,Howard the Duck,visual effects,Ellen Ferguson,https://www.imdb.com/name/nm0272424
1986,Howard the Duck,visual effects,Bob Fernley,https://www.imdb.com/name/nm0273153
1986,Howard the Duck,visual effects,Robert Finley Jr.,https://www.imdb.com/name/nm0278023
1986,Howard the Duck,visual effects,Warren Franklin,https://www.imdb.com/name/nm0291572
1986,Howard the Duck,visual effects,Joe Fulmer,https://www.imdb.com/name/nm0298432
1986,Howard the Duck,visual effects,Tim Geideman,https://www.imdb.com/name/nm0004021
1986,Howard the Duck,visual effects,Bill George,https://www.imdb.com/name/nm0313357
1986,Howard the Duck,visual effects,Tim Gillet,https://www.imdb.com/name/nm0319007
1986,Howard the Duck,visual effects,Chris Goehe,https://www.imdb.com/name/nm0324368
1986,Howard the Duck,visual effects,Ellen Lichtwardt Goodchild,https://www.imdb.com/name/nm0509098
1986,Howard the Duck,visual effects,Ralph Gordon,https://www.imdb.com/name/nm0330533
1986,Howard the Duck,visual effects,Ned Gorman,https://www.imdb.com/name/nm0331107
1986,Howard the Duck,visual effects,Caroleen Green,https://www.imdb.com/name/nm0337695
1986,Howard the Duck,visual effects,Thomas M. Grimm,https://www.imdb.com/name/nm0342301
